일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20190320,44050,150,0.34,43800,44200,43100,9846242,4.29486E+11,2.62969E+14,5969782550
20190319,43900,200,0.46,43750,43900,43550,7609563,3.33043E+11,2.62073E+14,5969782550
20190318,43700,-500,-1.13,43950,44150,43450,8188876,3.57784E+11,2.60879E+14,5969782550
20190315,44200,350,0.8,43800,44250,43700,16814163,7.4035E+11,2.63864E+14,5969782550
20190314,43850,0,0,43700,44300,43550,18039161,7.89951E+11,2.61775E+14,5969782550
20190313,43850,-800,-1.79,44250,44450,43700,8108343,3.56447E+11,2.61775E+14,5969782550
20190312,44650,1000,2.29,44300,44950,44150,11431977,5.08997E+11,2.66551E+14,5969782550
20190311,43650,-150,-0.34,44400,44450,43650,10717408,4.71358E+11,2.60581E+14,5969782550
20190308,43800,-650,-1.46,44450,44800,43800,7729069,3.40351E+11,2.61476E+14,5969782550
20190307,44450,450,1.02,43400,44950,43400,11049749,4.90122E+11,2.65357E+14,5969782550
20190306,44000,-250,-0.56,44000,44300,43700,10202544,4.47977E+11,2.6267E+14,5969782550
20190305,44250,-600,-1.34,44600,45100,44150,10612405,4.71638E+11,2.64163E+14,5969782550
20190304,44850,-250,-0.55,46000,46100,44800,12926539,5.85692E+11,2.67745E+14,5969782550
20190228,45100,-1650,-3.53,46400,46500,45100,23569321,1.07323E+12,2.69237E+14,5969782550
20190227,46750,0,0,47000,47250,46750,8045211,3.77808E+11,2.79087E+14,5969782550
20190226,46750,-600,-1.27,47350,47450,46500,7985547,3.74675E+11,2.79087E+14,5969782550
20190225,47350,200,0.42,47400,47550,47050,7484716,3.54012E+11,2.82669E+14,5969782550
20190222,47150,200,0.43,46500,47150,46450,6895772,3.22775E+11,2.81475E+14,5969782550
20190221,46950,50,0.11,46500,47200,46200,8694009,4.06412E+11,2.80281E+14,5969782550
20190220,46900,950,2.07,46750,47100,46500,11506720,5.38847E+11,2.79983E+14,5969782550
20190219,45950,-250,-0.54,45850,46150,45450,6741395,3.09244E+11,2.74312E+14,5969782550
20190218,46200,150,0.33,46500,46850,45850,8183728,3.79386E+11,2.75804E+14,5969782550
20190215,46050,-1450,-3.05,46750,46850,45650,10554643,4.87928E+11,2.74908E+14,5969782550
20190214,47500,1300,2.81,46600,47500,46150,17259341,8.0887E+11,2.83565E+14,5969782550
20190213,46200,150,0.33,46400,46700,46000,11299738,5.22769E+11,2.75804E+14,5969782550
20190212,46050,1050,2.33,44650,46250,44650,13184367,6.04234E+11,2.74908E+14,5969782550
20190211,45000,200,0.45,44500,45000,44250,11125044,4.96106E+11,2.6864E+14,5969782550
20190208,44800,-1400,-3.03,45700,45700,44650,12689196,5.71011E+11,2.67446E+14,5969782550
20190207,46200,-150,-0.32,46800,47100,46200,15872001,7.39207E+11,2.75804E+14,5969782550
20190201,46350,200,0.43,46650,46950,46250,13832454,6.4418E+11,2.76699E+14,5969782550
20190131,46150,-250,-0.54,46650,47050,46150,21621145,1.00742E+12,2.75505E+14,5969782550
20190130,46400,900,1.98,44800,46400,44800,17505980,8.0232E+11,2.76998E+14,5969782550
20190129,45500,450,1,45050,45500,44350,16215017,7.29601E+11,2.71625E+14,5969782550
20190128,45050,300,0.67,45000,45500,44600,17998914,8.12166E+11,2.68939E+14,5969782550
20190125,44750,1700,3.95,44300,44750,43750,22789395,1.00987E+12,2.67148E+14,5969782550
20190124,43050,1050,2.5,43050,43100,42350,14747623,6.32002E+11,2.56999E+14,5969782550
20190123,42000,-150,-0.36,41350,42250,41350,11071079,4.63297E+11,2.50731E+14,5969782550
20190122,42150,-600,-1.4,42750,42850,41850,9964356,4.20047E+11,2.51626E+14,5969782550
20190121,42750,450,1.06,42700,42750,41900,11355701,4.82176E+11,2.55208E+14,5969782550
20190118,42300,350,0.83,42000,42400,41950,11029256,4.65779E+11,2.52522E+14,5969782550
20190117,41950,500,1.21,41700,42100,41450,11736903,4.91377E+11,2.50432E+14,5969782550
20190116,41450,350,0.85,41150,41450,40700,8491595,3.49968E+11,2.47447E+14,5969782550
20190115,41100,1050,2.62,40050,41100,39850,11492756,4.68238E+11,2.45358E+14,5969782550
20190114,40050,-450,-1.11,40450,40700,39850,11984996,4.81959E+11,2.3909E+14,5969782550
20190111,40500,700,1.76,40350,40550,39950,11661063,4.70286E+11,2.41776E+14,5969782550
20190110,39800,200,0.51,40000,40150,39600,14731699,5.87063E+11,2.37597E+14,5969782550
20190109,39600,1500,3.94,38650,39600,38300,17452708,6.83004E+11,2.36403E+14,5969782550
20190108,38100,-650,-1.68,38000,39200,37950,12756554,4.91578E+11,2.27449E+14,5969782550
20190107,38750,1300,3.47,38000,38900,37800,12748997,4.90833E+11,2.31329E+14,5969782550
20190104,37450,-150,-0.4,37450,37600,36850,14108958,5.25403E+11,2.23568E+14,5969782550
20190103,37600,-1150,-2.97,38300,38550,37450,12471493,4.72967E+11,2.24464E+14,5969782550
20190102,38750,50,0.13,39400,39400,38550,7847664,3.04683E+11,2.31329E+14,5969782550
20181228,38700,450,1.18,38250,38900,38200,9900267,3.82576E+11,2.31031E+14,5969782550
20181227,38250,-100,-0.26,38700,38800,38100,10510643,4.03521E+11,2.28344E+14,5969782550
20181226,38350,-450,-1.16,38400,38750,38300,12707675,4.88546E+11,2.28941E+14,5969782550
20181224,38800,150,0.39,38500,39050,38300,9729530,3.76007E+11,2.31628E+14,5969782550
20181221,38650,0,0,38200,38650,38100,14947080,5.75189E+11,2.30732E+14,5969782550
20181220,38650,-450,-1.15,38600,39100,38500,11937617,4.6201E+11,2.30732E+14,5969782550
20181219,39100,200,0.51,38900,39350,38850,9942037,3.88002E+11,2.33418E+14,5969782550
20181218,38900,-250,-0.64,38300,39200,38300,11042101,4.29736E+11,2.32225E+14,5969782550
20181217,39150,200,0.51,38650,39600,38650,11532968,4.52403E+11,2.33717E+14,5969782550
20181214,38950,-1050,-2.63,40200,40200,38700,19671783,7.68559E+11,2.32523E+14,5969782550
20181213,40000,-450,-1.11,40650,40750,40000,26254646,1.05467E+12,2.38791E+14,5969782550
20181212,40450,200,0.5,40250,40700,40150,12024279,4.86186E+11,2.41478E+14,5969782550
20181211,40250,50,0.12,40600,40700,40200,10638766,4.29054E+11,2.58378E+14,6419324700
20181210,40200,-750,-1.83,40450,40650,40000,14892263,5.98917E+11,2.58057E+14,6419324700
20181207,40950,450,1.11,40900,41400,40850,11433083,4.69836E+11,2.62871E+14,6419324700
20181206,40500,-950,-2.29,40600,41100,40450,14251826,5.7935E+11,2.59983E+14,6419324700
20181205,41450,-700,-1.66,40900,41750,40850,12631983,5.22455E+11,2.66081E+14,6419324700
20181204,42150,-1100,-2.54,42650,42900,41900,14347746,6.05987E+11,2.70575E+14,6419324700
20181203,43250,1400,3.35,42750,43400,42400,12110702,5.21014E+11,2.77636E+14,6419324700
20181130,41850,-1300,-3.01,43450,44000,41750,19775519,8.38775E+11,2.68649E+14,6419324700
20181129,43150,0,0,43850,43850,42900,8473511,3.67283E+11,2.76994E+14,6419324700
20181128,43150,100,0.23,42800,43200,42750,6943099,2.98451E+11,2.76994E+14,6419324700
20181127,43050,450,1.06,42900,43100,42500,8367091,3.58411E+11,2.76352E+14,6419324700
20181126,42600,200,0.47,42150,42800,42100,6613009,2.81293E+11,2.73463E+14,6419324700
20181123,42400,-50,-0.12,42450,42600,41900,5192638,2.19016E+11,2.72179E+14,6419324700
20181122,42450,350,0.83,42000,42650,42000,5970796,2.53026E+11,2.725E+14,6419324700
20181121,42100,-700,-1.64,41800,42300,41800,10769589,4.52949E+11,2.70254E+14,6419324700
20181120,42800,-850,-1.95,42450,43000,42100,9420664,4.02663E+11,2.74747E+14,6419324700
20181119,43650,-350,-0.8,44050,44250,43450,7538720,3.29485E+11,2.80204E+14,6419324700
20181116,44000,-250,-0.56,44600,44750,43700,7777124,3.43559E+11,2.8245E+14,6419324700
20181115,44250,150,0.34,44050,44350,43500,5864067,2.58043E+11,2.84055E+14,6419324700
20181114,44100,-400,-0.9,44500,44500,43800,6783344,2.9884E+11,2.83092E+14,6419324700
20181113,44500,-700,-1.55,43900,44500,43400,9311126,4.10327E+11,2.8566E+14,6419324700
20181112,45200,900,2.03,43850,45250,43700,8552566,3.83763E+11,2.90153E+14,6419324700
20181109,44300,250,0.57,44450,44850,43900,7318500,3.24257E+11,2.84376E+14,6419324700
20181108,44050,50,0.11,44900,45050,44050,12617397,5.62057E+11,2.82771E+14,6419324700
20181107,44000,250,0.57,43600,44500,43400,11553998,5.08909E+11,2.8245E+14,6419324700
20181106,43750,-50,-0.11,43750,43800,42950,7713625,3.35006E+11,2.80845E+14,6419324700
20181105,43800,-350,-0.79,43750,43800,42900,9426777,4.09145E+11,2.81166E+14,6419324700
20181102,44150,2000,4.74,43050,44250,42800,16517112,7.16243E+11,2.83413E+14,6419324700
20181101,42150,-250,-0.59,42450,42950,42150,13423132,5.70459E+11,2.70575E+14,6419324700
20181031,42400,50,0.12,42900,43350,41700,17621480,7.47033E+11,2.72179E+14,6419324700
20181030,42350,950,2.29,41400,43000,41000,14205190,6.04196E+11,2.71858E+14,6419324700
20181029,41400,400,0.98,40850,41950,40550,14460521,5.97886E+11,2.6576E+14,6419324700
20181026,41000,0,0,41100,41300,40400,14413864,5.89371E+11,2.63192E+14,6419324700
20181025,41000,-1550,-3.64,40600,41550,40550,19338170,7.93656E+11,2.63192E+14,6419324700
20181024,42550,-500,-1.16,43050,43100,42250,13522825,5.75195E+11,2.73142E+14,6419324700
20181023,43050,-500,-1.15,43300,43450,42550,9531231,4.10359E+11,2.76352E+14,6419324700
20181022,43550,-350,-0.8,43450,43950,43200,8357648,3.64048E+11,2.79562E+14,6419324700
20181019,43900,-150,-0.34,43900,44150,43450,7842520,3.43941E+11,2.81808E+14,6419324700
20181018,44050,-100,-0.23,43950,44450,43700,8347725,3.6846E+11,2.82771E+14,6419324700
20181017,44150,550,1.26,44150,44500,44000,8306193,3.67501E+11,2.83413E+14,6419324700
20181016,43600,-200,-0.46,43700,44150,43350,6825677,2.9841E+11,2.79883E+14,6419324700
20181015,43800,-200,-0.45,44050,44050,43350,7434522,3.2435E+11,2.81166E+14,6419324700
20181012,44000,900,2.09,43200,44650,43200,12640906,5.55819E+11,2.8245E+14,6419324700
20181011,43100,-2200,-4.86,44000,44650,43100,19324537,8.44344E+11,2.76673E+14,6419324700
20181010,45300,350,0.78,45250,45500,44500,10341349,4.67913E+11,2.90795E+14,6419324700
20181008,44950,250,0.56,44200,45200,44200,6759464,3.0366E+11,2.88549E+14,6419324700
20181005,44700,0,0,44800,45500,44550,10544165,4.72928E+11,2.86944E+14,6419324700
20181004,44700,-1000,-2.19,45150,45600,44700,11865327,5.33018E+11,2.86944E+14,6419324700
20181002,45700,-650,-1.4,46450,46700,45700,6607188,3.04304E+11,2.93363E+14,6419324700
20181001,46350,-100,-0.22,46450,46800,45800,6354983,2.93933E+11,2.97536E+14,6419324700
20180928,46450,-1050,-2.21,47250,47250,46300,11270515,5.26128E+11,2.98178E+14,6419324700
20180927,47500,100,0.21,46950,47500,46450,15804586,7.42801E+11,3.04918E+14,6419324700
20180921,47400,150,0.32,46550,47550,46550,14476906,6.82177E+11,3.04276E+14,6419324700
20180920,47250,1100,2.38,46850,47600,46400,13536966,6.38839E+11,3.03313E+14,6419324700
20180919,46150,650,1.43,46000,46200,45700,9367454,4.30987E+11,2.96252E+14,6419324700
20180918,45500,350,0.78,44950,45900,44700,9987090,4.5487E+11,2.92079E+14,6419324700
20180917,45150,-700,-1.53,45550,45800,44900,8123384,3.67361E+11,2.89833E+14,6419324700
20180914,45850,1800,4.09,45000,45850,44900,12446344,5.67635E+11,2.94326E+14,6419324700
20180913,44050,-500,-1.12,44550,44750,44000,18277942,8.07795E+11,2.82771E+14,6419324700
20180912,44550,-500,-1.11,44900,45100,44500,12995269,5.80626E+11,2.85981E+14,6419324700
20180911,45050,-450,-0.99,45550,45900,45050,9865790,4.47167E+11,2.89191E+14,6419324700
20180910,45500,600,1.34,45450,45550,45000,9979838,4.5231E+11,2.92079E+14,6419324700
20180907,44900,-1200,-2.6,44500,45200,44400,18285508,8.19216E+11,2.88228E+14,6419324700
20180906,46100,-500,-1.07,46200,46400,45800,9040553,4.16318E+11,2.95931E+14,6419324700
20180905,46600,-1050,-2.2,47300,47450,46400,9139998,4.29158E+11,2.99141E+14,6419324700
20180904,47650,200,0.42,47550,47800,47200,6791255,3.23146E+11,3.05881E+14,6419324700
20180903,47450,-1000,-2.06,48200,48300,47300,8595084,4.0946E+11,3.04597E+14,6419324700
20180831,48450,800,1.68,47100,48450,47000,13577454,6.52318E+11,3.11016E+14,6419324700
20180830,47650,850,1.82,46950,47950,46700,12193231,5.80259E+11,3.05881E+14,6419324700
20180829,46800,250,0.54,46750,46800,46400,5572374,2.59964E+11,3.00424E+14,6419324700
20180828,46550,250,0.54,46800,46950,46300,7365976,3.43323E+11,2.9882E+14,6419324700
20180827,46300,150,0.33,46100,46550,46000,5263782,2.43696E+11,2.97215E+14,6419324700
20180824,46150,-50,-0.11,45900,46400,45550,6582535,3.02213E+11,2.96252E+14,6419324700
20180823,46200,100,0.22,46150,46200,45700,6730918,3.09343E+11,2.96573E+14,6419324700
20180822,46100,1300,2.9,45150,46200,44900,11641656,5.32916E+11,2.95931E+14,6419324700
20180821,44800,950,2.17,43700,44900,43700,9520270,4.23683E+11,2.87586E+14,6419324700
20180820,43850,-250,-0.57,43500,44200,43500,7289124,3.1918E+11,2.81487E+14,6419324700
20180817,44100,-150,-0.34,44050,44400,44050,6808747,3.00778E+11,2.83092E+14,6419324700
20180816,44250,-900,-1.99,43800,44650,43700,10088229,4.45398E+11,2.84055E+14,6419324700
20180814,45150,100,0.22,44850,45400,44850,6409259,2.89643E+11,2.89833E+14,6419324700
20180813,45050,-350,-0.77,44950,45100,44650,9803831,4.40075E+11,2.89191E+14,6419324700
20180810,45400,-1500,-3.2,46150,46400,44850,16670643,7.57074E+11,2.91437E+14,6419324700
20180809,46900,100,0.21,47000,47050,46450,12010886,5.62116E+11,3.01066E+14,6419324700
20180808,46800,100,0.21,47000,47000,46550,6429338,3.00496E+11,3.00424E+14,6419324700
20180807,46700,900,1.97,46300,46750,45900,9058174,4.21267E+11,2.99782E+14,6419324700
20180806,45800,50,0.11,46150,46150,45750,6771979,3.11103E+11,2.94005E+14,6419324700
20180803,45750,200,0.44,45850,45900,45450,8274944,3.7764E+11,2.93684E+14,6419324700
20180802,45550,-1000,-2.15,46550,46800,45500,8560924,3.93893E+11,2.924E+14,6419324700
20180801,46550,300,0.65,46050,46850,46050,7484499,3.47629E+11,2.9882E+14,6419324700
20180731,46250,-250,-0.54,46200,46450,46000,8033607,3.71442E+11,2.96894E+14,6419324700
20180730,46500,-400,-0.85,46550,46800,46350,5723035,2.66138E+11,2.98499E+14,6419324700
20180727,46900,0,0,46450,47000,46450,4762460,2.22452E+11,3.01066E+14,6419324700
20180726,46900,750,1.63,46100,47000,46000,7374946,3.44072E+11,3.01066E+14,6419324700
20180725,46150,0,0,46250,46550,45900,7222471,3.33206E+11,2.96252E+14,6419324700
20180724,46150,-350,-0.75,46350,46600,45950,8261363,3.81832E+11,2.96252E+14,6419324700
20180723,46500,-950,-2,47100,47200,46150,10823782,5.03027E+11,2.98499E+14,6419324700
20180720,47450,550,1.17,47000,47600,46700,10474547,4.93878E+11,3.04597E+14,6419324700
20180719,46900,350,0.75,47050,47200,46600,9880128,4.64089E+11,3.01066E+14,6419324700
20180718,46550,700,1.53,46700,47200,46450,10952645,5.11712E+11,2.9882E+14,6419324700
20180717,45850,-200,-0.43,46150,46200,45600,8892953,4.08292E+11,2.94326E+14,6419324700
20180716,46050,-450,-0.97,46800,46800,46000,7678719,3.56079E+11,2.9561E+14,6419324700
20180713,46500,1000,2.2,45800,46500,45750,11543389,5.33402E+11,2.98499E+14,6419324700
20180712,45500,-500,-1.09,45900,46250,45450,11828104,5.41037E+11,2.92079E+14,6419324700
20180711,46000,-300,-0.65,46400,46450,45400,11224077,5.15224E+11,2.95289E+14,6419324700
20180710,46300,700,1.54,46200,46550,46100,10528665,4.87991E+11,2.97215E+14,6419324700
20180709,45600,700,1.56,45500,46100,45200,11602464,5.29092E+11,2.92721E+14,6419324700
20180706,44900,-1050,-2.29,45500,45850,44650,17843706,8.03678E+11,2.88228E+14,6419324700
20180705,45950,-300,-0.65,46100,46550,45600,7039773,3.23468E+11,2.94968E+14,6419324700
20180704,46250,100,0.22,46700,47050,46050,8776763,4.0811E+11,2.96894E+14,6419324700
20180703,46150,600,1.32,45750,46450,45750,10959655,5.05688E+11,2.96252E+14,6419324700
20180702,45550,-1100,-2.36,46500,47150,45500,13112253,6.06566E+11,2.924E+14,6419324700
20180629,46650,-150,-0.32,46250,47150,46200,14099635,6.57785E+11,2.99461E+14,6419324700
20180628,46800,-1150,-2.4,46850,47150,46600,12784800,5.98306E+11,3.00424E+14,6419324700
20180627,47950,950,2.02,47450,48500,47000,15274752,7.28041E+11,3.07807E+14,6419324700
20180626,47000,350,0.75,45900,47300,45900,11223166,5.23396E+11,3.01708E+14,6419324700
20180625,46650,-600,-1.27,47050,47050,46150,10587711,4.93006E+11,2.99461E+14,6419324700
20180622,47250,200,0.43,47000,47250,46200,10298006,4.81759E+11,3.03313E+14,6419324700
20180621,47050,50,0.11,47900,47900,47050,10015541,4.74358E+11,3.02029E+14,6419324700
20180620,47000,0,0,47450,47600,46850,12959316,6.1184E+11,3.01708E+14,6419324700
20180619,47000,400,0.86,47200,47350,46500,15217971,7.15277E+11,3.01708E+14,6419324700
20180618,46600,-1050,-2.2,47600,47650,46200,16661870,7.76902E+11,2.99141E+14,6419324700
20180615,47650,-550,-1.14,48500,48700,47650,17080892,8.19653E+11,3.05881E+14,6419324700
20180614,48200,-1200,-2.43,49000,49000,48200,20971729,1.01509E+12,3.09411E+14,6419324700
20180612,49400,-500,-1,49700,49800,49250,12110569,5.98929E+11,3.17115E+14,6419324700
20180611,49900,250,0.5,49750,50300,49350,10571312,5.2674E+11,3.20324E+14,6419324700
20180608,49650,-950,-1.88,50200,50400,49600,16951706,8.45303E+11,3.18719E+14,6419324700
20180607,50600,-700,-1.36,51800,51800,50500,13590016,6.92916E+11,3.24818E+14,6419324700
20180605,51300,200,0.39,51100,51400,50400,9144100,4.65525E+11,3.29311E+14,6419324700
20180604,51100,-200,-0.39,50800,51200,50700,9767171,4.98094E+11,3.28027E+14,6419324700
20180601,51300,600,1.18,50500,51700,49950,13038499,6.65063E+11,3.29311E+14,6419324700
20180531,50700,1200,2.42,50400,50800,49850,63491109,3.16021E+12,3.2546E+14,6419324700
20180530,49500,-1800,-3.51,51300,51500,49100,20498098,1.02641E+12,3.17757E+14,6419324700
20180529,51300,-1000,-1.91,52200,52500,51300,8480437,4.37715E+11,3.29311E+14,6419324700
20180528,52300,-400,-0.76,52500,53000,52000,9787820,5.13194E+11,3.35731E+14,6419324700
20180525,52700,1300,2.53,51000,52800,50800,15207266,7.95151E+11,3.38298E+14,6419324700
20180524,51400,-400,-0.77,52000,52000,51100,8289275,4.26264E+11,3.29953E+14,6419324700
20180523,51800,1800,3.6,50600,52000,50400,17095490,8.78627E+11,3.32521E+14,6419324700
20180521,50000,500,1.01,49650,50200,49100,9020998,4.49245E+11,3.20966E+14,6419324700
20180518,49500,100,0.2,49900,49900,49350,6706570,3.32487E+11,3.17757E+14,6419324700
20180517,49400,-450,-0.9,50300,50500,49400,10365440,5.15599E+11,3.17115E+14,6419324700
20180516,49850,650,1.32,49200,50200,49150,15918683,7.92346E+11,3.20003E+14,6419324700
20180515,49200,-900,-1.8,50200,50400,49100,18709146,9.25775E+11,3.15831E+14,6419324700
20180514,50100,-1200,-2.34,51000,51100,49900,14909272,7.49532E+11,3.21608E+14,6419324700
20180511,51300,-300,-0.58,52000,52200,51200,10314997,5.33765E+11,3.29311E+14,6419324700
20180510,51600,700,1.38,51700,51700,50600,13905263,7.12206E+11,3.31237E+14,6419324700
20180509,50900,-1700,-3.23,52600,52800,50900,16128305,8.31372E+11,3.26744E+14,6419324700
20180508,52600,700,1.35,52600,53200,51900,23104720,1.21827E+12,3.37656E+14,6419324700
20180504,51900,-1100,-2.08,53000,53900,51800,39565391,2.07802E+12,3.33163E+14,6419324700
20180503,53000,0,0,0,0,0,0,0,3.40224E+14,128386494
20180502,53000,0,0,0,0,0,0,0,3.40224E+14,128386494
20180430,53000,0,0,0,0,0,0,0,3.40224E+14,128386494
20180427,53000,860,1.65,53380,53640,52440,606216,1.61124E+12,3.40224E+14,128386494
20180426,52140,1740,3.45,50420,52160,50400,360931,9.31526E+11,3.34704E+14,128386494
20180425,50400,-60,-0.12,49220,50500,49220,332292,8.26566E+11,3.23534E+14,128386494
20180424,50460,-1440,-2.77,51840,51860,50080,315406,7.99556E+11,3.23919E+14,128386494
20180423,51900,280,0.54,51000,52080,51000,232380,6.00825E+11,3.33163E+14,128386494
20180420,51620,-1160,-2.2,51800,52260,51420,235220,6.09152E+11,3.31366E+14,128386494
20180419,52780,1420,2.76,52000,52980,51540,343811,9.01505E+11,3.38812E+14,128386494
20180418,51360,1380,2.76,51000,51360,50580,269252,6.89012E+11,3.29697E+14,128386494
20180417,49980,-360,-0.72,50240,50540,49820,155440,3.89066E+11,3.20838E+14,128386494
20180416,50340,540,1.08,50320,50600,49860,157549,3.96053E+11,3.23149E+14,128386494
20180413,49800,800,1.63,49600,50180,49400,205566,5.12556E+11,3.19682E+14,128386494
20180412,49000,140,0.29,49440,49440,48880,249325,6.12211E+11,3.14547E+14,128386494
20180411,48860,-20,-0.04,49900,49900,48600,201022,4.95246E+11,3.13648E+14,128386494
20180410,48880,-320,-0.65,48540,49220,48040,219687,5.34757E+11,3.13777E+14,128386494
20180409,49200,800,1.65,48260,49440,48200,199008,4.88396E+11,3.15831E+14,128386494
20180406,48400,-340,-0.7,48000,48580,47400,250654,6.03211E+11,3.10695E+14,128386494
20180405,48740,1820,3.88,47400,49380,47340,264912,6.42625E+11,3.12878E+14,128386494
20180404,46920,-1200,-2.49,48160,48260,46920,247684,5.86682E+11,3.01195E+14,128386494
20180403,48120,-420,-0.87,47880,48140,47280,255365,6.09109E+11,3.08898E+14,128386494
20180402,48540,-680,-1.38,49000,49220,48500,142313,3.46383E+11,3.11594E+14,128386494
20180330,49220,180,0.37,49080,49900,49080,155542,3.8561E+11,3.15959E+14,128386494
20180329,49040,340,0.7,48700,49560,48320,201340,4.92355E+11,3.14804E+14,128386494
20180328,48700,-1280,-2.56,49100,49100,48340,303189,7.37579E+11,3.12621E+14,128386494
20180327,49980,-300,-0.6,50320,50460,49080,237480,5.91916E+11,3.20838E+14,128386494
20180326,50280,560,1.13,49420,50280,49040,201155,5.00546E+11,3.22764E+14,128386494
20180323,49720,-2060,-3.98,50340,50720,49600,297099,7.45226E+11,3.19169E+14,128386494
20180322,51780,720,1.41,51060,51780,51040,169082,4.34966E+11,3.32393E+14,128386494
20180321,51060,-140,-0.27,51780,51780,51060,178104,4.56127E+11,3.27771E+14,128386494
20180320,51200,460,0.91,50700,51200,50100,163865,4.14791E+11,3.28669E+14,128386494
20180319,50740,-400,-0.78,50620,51340,50440,164377,4.17387E+11,3.25717E+14,128386494
20180316,51140,-400,-0.78,51220,51420,50240,243698,6.18931E+11,3.28284E+14,128386494
20180315,51540,-220,-0.43,52000,52020,51020,177649,4.58294E+11,3.30852E+14,128386494
20180314,51760,100,0.19,51020,52000,51000,254265,6.55032E+11,3.32264E+14,128386494
20180313,51660,1920,3.86,50760,51660,50360,401974,1.02523E+12,3.31622E+14,128386494
20180312,49740,0,0,50560,50780,49580,173779,4.34749E+11,3.19297E+14,128386494
20180309,49740,540,1.1,49440,50540,49240,286088,7.14233E+11,3.19297E+14,128386494
20180308,49200,580,1.19,49200,49480,48080,389273,9.52844E+11,3.15831E+14,128386494
20180307,48620,1600,3.4,48200,48900,47220,428541,1.03666E+12,3.12108E+14,128386494
20180306,47020,1820,4.03,45920,47100,45820,308467,7.19308E+11,3.01837E+14,128386494
20180305,45200,-820,-1.78,45820,46160,45080,282019,6.39638E+11,2.90153E+14,128386494
20180302,46020,-1040,-2.21,46580,46800,46000,265310,6.13079E+11,2.95417E+14,128386494
20180228,47060,-320,-0.68,47380,48100,47000,303247,7.18972E+11,3.02093E+14,128386494
20180227,47380,0,0,48360,48380,47380,196611,4.70191E+11,3.04148E+14,128386494
20180226,47380,160,0.34,47280,47560,47080,191213,4.52022E+11,3.04148E+14,128386494
20180223,47220,460,0.98,46760,47800,46760,248466,5.87289E+11,3.03121E+14,128386494
20180222,46760,-520,-1.1,47260,47260,46760,177399,4.16553E+11,3.00168E+14,128386494
20180221,47280,-120,-0.25,47280,47580,46840,257604,6.07523E+11,3.03506E+14,128386494
20180220,47400,-980,-2.03,48040,48160,47220,202452,4.81058E+11,3.04276E+14,128386494
20180219,48380,-620,-1.27,49800,49800,47860,307069,7.46463E+11,3.10567E+14,128386494
20180214,49000,1460,3.07,48080,49100,47940,378118,9.22638E+11,3.14547E+14,128386494
20180213,47540,1820,3.98,46200,48060,46200,378465,8.96531E+11,3.05175E+14,128386494
20180212,45720,1020,2.28,45100,46320,45040,315099,7.19931E+11,2.93492E+14,128386494
20180209,44700,-1300,-2.83,44440,45180,44420,349300,7.80791E+11,2.86944E+14,128386494
20180208,46000,200,0.44,46120,46620,45980,465021,1.0755E+12,2.95289E+14,128386494
20180207,45800,-1620,-3.42,48240,48260,45800,468961,1.09789E+12,2.95636E+14,129098494
20180206,47420,-500,-1.04,46600,47920,46580,388129,9.1394E+11,3.06093E+14,129098494
20180205,47920,220,0.46,46500,48320,46000,567158,1.33366E+12,3.0932E+14,129098494
20180202,47700,-2120,-4.26,49380,49400,47700,585207,1.40872E+12,3.079E+14,129098494
20180201,49820,-80,-0.16,50620,50960,49720,552189,1.38557E+12,3.21584E+14,129098494
20180131,49900,100,0.2,50020,54140,49600,1293626,3.35145E+12,3.22101E+14,129098494
20180130,49800,-1420,-2.77,50440,50640,49780,245691,6.16154E+11,3.21455E+14,129098494
20180129,51220,440,0.87,51200,51480,50900,236776,6.06586E+11,3.30621E+14,129098494
20180126,50780,520,1.03,50500,50780,49840,207002,5.22485E+11,3.27781E+14,129098494
20180125,50260,920,1.86,49220,50360,49160,223207,5.56833E+11,3.24425E+14,129098494
20180124,49340,180,0.37,48860,49700,48560,191010,4.70754E+11,3.18486E+14,129098494
20180123,49160,920,1.91,48660,49160,48300,270654,6.60111E+11,3.17324E+14,129098494
20180122,48240,-1080,-2.19,48640,48680,47960,250418,6.03095E+11,3.11386E+14,129098494
20180119,49320,-580,-1.16,50380,50380,49040,184399,4.56633E+11,3.18357E+14,129098494
20180118,49900,280,0.56,50020,50640,49820,296977,7.4573E+11,3.22101E+14,129098494
20180117,49620,-380,-0.76,50020,50020,49060,221061,5.48605E+11,3.20293E+14,129098494
20180116,50000,1460,3.01,48760,50140,48620,407793,1.00621E+12,3.22746E+14,129098494
20180115,48540,340,0.71,48800,48980,47920,201920,4.90175E+11,3.13322E+14,129098494
20180112,48200,-40,-0.08,48240,48480,46760,545409,1.29461E+12,3.11127E+14,129098494
20180111,48240,-600,-1.23,48200,49260,48020,502476,1.21661E+12,3.11386E+14,129098494
20180110,48840,-1560,-3.1,50500,50520,48640,371336,9.13423E+11,3.15259E+14,129098494
20180109,50400,-1620,-3.11,51460,51720,49980,360272,9.1558E+11,3.25328E+14,129098494
20180108,52020,-100,-0.19,52400,52520,51500,167673,4.35974E+11,3.35785E+14,129098494
20180105,52120,1040,2.04,51300,52120,51200,189623,4.90793E+11,3.36431E+14,129098494
20180104,51080,-540,-1.05,52120,52180,50640,233909,6.00532E+11,3.29718E+14,129098494
